rank	count	USI
1=	1	00373172
1=	1	00373173
1=	1	00373174
1=	1	00373175
1=	1	00373176
1=	1	00373177
1=	1	00373178
1=	1	00373179
1=	1	00373180
1=	1	00373181
1=	1	00373182
1=	1	00373183
1=	1	00373184
1=	1	00373185
1=	1	00373186
1=	1	00373187
1=	1	00373188
1=	1	00373189
1=	1	00373190
1=	1	00373191
1=	1	00373192
1=	1	00373193
1=	1	00373194
1=	1	00373195
1=	1	00373196
1=	1	00373197
1=	1	00373198
1=	1	00373199
1=	1	00373200
1=	1	00373201
1=	1	00373202
1=	1	00373203
1=	1	00373204
1=	1	00373205
1=	1	00373206
1=	1	00373207
1=	1	00373208
1=	1	00373209
1=	1	00373210
1=	1	00373211
1=	1	00373212
1=	1	00373213
1=	1	00373214
1=	1	00373215
1=	1	00373216
1=	1	00373217
1=	1	00373218
1=	1	00373219
1=	1	00373220
1=	1	00373221
1=	1	00373222
1=	1	00373223
1=	1	00373224
1=	1	00373225
1=	1	00373226
1=	1	00373227
1=	1	00373228
1=	1	00373229
1=	1	00373230
1=	1	00373231
1=	1	00373232
1=	1	00373233
1=	1	00373234
1=	1	00373235
1=	1	00373236
1=	1	00373237
1=	1	00373238
1=	1	00373239
1=	1	00373240
1=	1	00373241
1=	1	00373242
1=	1	00373243
1=	1	00373244
1=	1	00373245
1=	1	00373246
1=	1	00373247
1=	1	00373248
1=	1	00373249
1=	1	00373250
1=	1	00373251
1=	1	00373252
1=	1	00373253
1=	1	00373254
1=	1	00373255
1=	1	00373256
1=	1	00373257
1=	1	00373258
1=	1	00373259
1=	1	00373260
1=	1	00373261
1=	1	00373262
1=	1	00373263
1=	1	00373264
1=	1	00373265
1=	1	00373266
1=	1	00373267
1=	1	00373268
1=	1	00373269
1=	1	00373270
1=	1	00373271
1=	1	00373272
1=	1	00373273
1=	1	00373274
1=	1	00373275
1=	1	00373276
1=	1	00373277
1=	1	00373278
1=	1	00373279
1=	1	00373280
1=	1	00373281
1=	1	00373282
1=	1	00373283
1=	1	00373284
1=	1	00373285
1=	1	00373286
1=	1	00373287
1=	1	00373288
1=	1	00373289
1=	1	00373290
1=	1	00373291
1=	1	00373292
1=	1	00373293
1=	1	00373294
1=	1	00373295
1=	1	00373296
1=	1	00373297
1=	1	00373298
1=	1	00373299
1=	1	00373300
1=	1	00373301
1=	1	00373302
1=	1	00373303
1=	1	00373304
1=	1	00373305
1=	1	00373306
1=	1	00373307
1=	1	00373308
1=	1	00373309
1=	1	00373310
1=	1	00373311
1=	1	00373312
1=	1	00373313
1=	1	00373314
1=	1	00373315
1=	1	00373316
1=	1	00373317
1=	1	00373318
1=	1	00373319
1=	1	00373320
1=	1	00373321
1=	1	00373322
1=	1	00373323
1=	1	00373324
1=	1	00373325
1=	1	00373326
1=	1	00373327
1=	1	00373328
1=	1	00373329
1=	1	00373330
1=	1	00373331
1=	1	00373332
1=	1	00373333
1=	1	00373334
1=	1	00373335
1=	1	00373336
1=	1	00373337
1=	1	00373338
1=	1	00373339
1=	1	00373916
1=	1	00373917
1=	1	00373918
1=	1	00373919
1=	1	00373920
1=	1	00373921
1=	1	00373922
1=	1	00373923
1=	1	00373924
1=	1	00373999
1=	1	00374124
1=	1	00374125
1=	1	00374126
1=	1	00374127
1=	1	00374128
1=	1	00374130
1=	1	00374131
1=	1	00374132
1=	1	00374133
1=	1	00374134
1=	1	00374135
1=	1	00374136
1=	1	00374137
1=	1	00374138
1=	1	00374139
1=	1	00374140
1=	1	00374141
1=	1	00376216
1=	1	00376620
1=	1	00376621
1=	1	00376622
1=	1	00376623
1=	1	00376624
1=	1	00376625
1=	1	00376626
1=	1	00376627
1=	1	00376628
1=	1	00376629
1=	1	00376630
1=	1	00376631
1=	1	00376632
1=	1	00376633
1=	1	00376634
1=	1	00376635
1=	1	00376636
1=	1	00376637
1=	1	00376638
1=	1	00376639
1=	1	00376640
1=	1	00376641
1=	1	00376642
1=	1	00376643
1=	1	00376644
1=	1	00376645
1=	1	00376646
1=	1	00376647
1=	1	00376648
1=	1	00376649
1=	1	00376650
1=	1	00376651
1=	1	00376652
1=	1	00376653
1=	1	00376654
1=	1	00376655
1=	1	00376656
1=	1	00376657
1=	1	00376658
1=	1	00376659
1=	1	00376660
1=	1	00376661
1=	1	00376662
1=	1	00376663
1=	1	00376664
1=	1	00376665
1=	1	00376666
1=	1	00376667
1=	1	00376668
1=	1	00376669
1=	1	00376670
1=	1	00376671
1=	1	00376672
1=	1	00376673
1=	1	00376674
1=	1	00376675
1=	1	00376676
1=	1	00376677
1=	1	00376678
1=	1	00376679
1=	1	00376680
1=	1	00376681
1=	1	00376682
1=	1	00376683
1=	1	00376684
1=	1	00376685
1=	1	00376686
1=	1	00376687
1=	1	00376688
1=	1	00376689
1=	1	00376690
1=	1	00376691
1=	1	00376692
1=	1	00376693
1=	1	00376694
1=	1	00376695
1=	1	00376696
1=	1	00376697
1=	1	00376698
1=	1	00376699
1=	1	00376700
1=	1	00376701
1=	1	00376702
1=	1	00376703
1=	1	00376704
1=	1	00376705
1=	1	00376706
1=	1	00376707
1=	1	00376708
1=	1	00376709
1=	1	00376710
1=	1	00376711
1=	1	00376712
1=	1	00376713
1=	1	00376714
1=	1	00376715
1=	1	00376716
1=	1	00376717
1=	1	00376718
1=	1	00376719
1=	1	00376720
1=	1	00376721
1=	1	00376722
1=	1	00376723
1=	1	00376724
1=	1	00376725
1=	1	00376726
1=	1	00376727
1=	1	00376728
1=	1	00376729
1=	1	00376730
1=	1	00376731
1=	1	00376732
1=	1	00376733
1=	1	00376734
1=	1	00376735
1=	1	00376736
1=	1	00376737
1=	1	00376738
1=	1	00376739
1=	1	00376740
1=	1	00376741
1=	1	00376742
1=	1	00376743
1=	1	00376744
1=	1	00376745
1=	1	00376746
1=	1	00376747
1=	1	00376748
1=	1	00376749
1=	1	00376750
1=	1	00376751
1=	1	00376752
1=	1	00376753
1=	1	00376754
1=	1	00376755
1=	1	00376756
1=	1	00376757
1=	1	00376758
1=	1	00376759
1=	1	00376760
1=	1	00376761
1=	1	00376762
1=	1	00376763
1=	1	00376764
1=	1	00376765
1=	1	00376766
1=	1	00376767
1=	1	00376768
1=	1	00376769
1=	1	00376770
1=	1	00376771
1=	1	00376772
1=	1	00376773
1=	1	00376774
1=	1	00376775
1=	1	00376776
1=	1	00376777
1=	1	00376778
1=	1	00376779
1=	1	00376780
1=	1	00376781
1=	1	00376782
1=	1	00376783
1=	1	00376784
1=	1	00376785
1=	1	00376786
1=	1	00376787
1=	1	00376788
1=	1	00376789
1=	1	00376791
1=	1	00376792
1=	1	00376793
1=	1	00376794
1=	1	00376795
1=	1	00376796
1=	1	00376797
1=	1	00376798
1=	1	00376799
1=	1	00376800
1=	1	00376801
1=	1	00376802
1=	1	00376803
1=	1	00376804
1=	1	00376805
1=	1	00376806
1=	1	00376809
1=	1	00376810
1=	1	00376811
1=	1	00376812
1=	1	00376813
1=	1	00376814
1=	1	00376815
1=	1	00376816
1=	1	00376817
1=	1	00376818
1=	1	00376819
1=	1	00376821
1=	1	00376822
1=	1	00376823
1=	1	00376824
1=	1	00376826
1=	1	00376827
1=	1	00376828
1=	1	00376829
1=	1	00376830
1=	1	00376831
1=	1	00376832
1=	1	00376835
1=	1	00376836
1=	1	00376837
1=	1	00376838
1=	1	00376839
1=	1	00376841
1=	1	00376842
1=	1	00376843
1=	1	00376844
1=	1	00376845
1=	1	00376846
1=	1	00376847
1=	1	00376848
1=	1	00376850
1=	1	00376851
1=	1	00376852
1=	1	00376853
1=	1	00376854
1=	1	00376855
1=	1	00376856
1=	1	00376857
1=	1	00376858
1=	1	00376859
1=	1	00376860
1=	1	00376861
1=	1	00376862
1=	1	00376863
1=	1	00376864
1=	1	00376865
1=	1	00376866
1=	1	00376867
1=	1	00376868
1=	1	00376869
1=	1	00376870
1=	1	00376871
1=	1	00376872
1=	1	00376873
1=	1	00376874
1=	1	00376875
1=	1	00376876
1=	1	00376877
1=	1	00376878
1=	1	00376879
1=	1	00376880
1=	1	00376881
1=	1	00376882
1=	1	00376883
1=	1	00376884
1=	1	00376885
1=	1	00376886
1=	1	00376887
1=	1	00376888
1=	1	00376889
1=	1	00376890
1=	1	00376891
1=	1	00376892
1=	1	00376893
1=	1	00376894
1=	1	00376895
1=	1	00376896
1=	1	00376897
1=	1	00376898
1=	1	00376899
1=	1	00376900
1=	1	00376901
1=	1	00376902
1=	1	00376903
1=	1	00376904
1=	1	00376905
1=	1	00376906
1=	1	00376907
1=	1	00376908
1=	1	00376909
1=	1	00376910
1=	1	00376911
1=	1	00376912
1=	1	00376913
1=	1	00376914
1=	1	00376915
1=	1	00376916
1=	1	00376917
1=	1	00376918
1=	1	00376919
1=	1	00376920
1=	1	00376921
1=	1	00376922
1=	1	00376923
1=	1	00376924
1=	1	00376925
1=	1	00376926
1=	1	00376927
1=	1	00376929
1=	1	00376930
1=	1	00376931
1=	1	00376932
1=	1	00376933
1=	1	00376934
1=	1	00376935
1=	1	00376936
1=	1	00376937
1=	1	00376938
1=	1	00376939
1=	1	00376940
1=	1	00376941
1=	1	00376942
1=	1	00376943
1=	1	00376944
1=	1	00376945
1=	1	00376946
1=	1	00376947
1=	1	00376948
1=	1	00376949
1=	1	00376950
1=	1	00376951
1=	1	00376952
1=	1	00376953
1=	1	00376954
1=	1	00376955
1=	1	00376956
1=	1	00376957
1=	1	00376958
1=	1	00376959
1=	1	00376960
1=	1	00376961
1=	1	00376962
1=	1	00376963
1=	1	00376964
1=	1	00376965
1=	1	00376966
1=	1	00376967
1=	1	00376968
1=	1	00376969
1=	1	00376970
1=	1	00376971
1=	1	00376972
1=	1	00376973
1=	1	00376974
1=	1	00376975
1=	1	00376976
1=	1	00376977
1=	1	00376978
1=	1	00376979
1=	1	00376980
1=	1	00376981
1=	1	00376982
1=	1	00376983
1=	1	00376984
1=	1	00376985
1=	1	00376986
1=	1	00376987
1=	1	00376988
1=	1	00376989
1=	1	00376990
1=	1	00376991
1=	1	00376992
1=	1	00376993
1=	1	00376994
1=	1	00376995
1=	1	00376996
1=	1	00376997
1=	1	00376998
1=	1	00376999
1=	1	00377000
1=	1	00377001
1=	1	00377002
1=	1	00377003
1=	1	00377004
1=	1	00377005
1=	1	00377006
1=	1	00377007
1=	1	00377008
1=	1	00377009
1=	1	00377010
1=	1	00377011
1=	1	00377012
1=	1	00377013
1=	1	00377014
1=	1	00377015
1=	1	00377016
1=	1	00377017
1=	1	00377018
1=	1	00377019
1=	1	00377020
1=	1	00377021
1=	1	00377022
1=	1	00377023
1=	1	00377024
1=	1	00377025
1=	1	00377026
1=	1	00377027
1=	1	00377028
1=	1	00377029
1=	1	00377030
1=	1	00377031
1=	1	00377032
1=	1	00377033
1=	1	00377034
1=	1	00377035
1=	1	00377036
1=	1	00377037
1=	1	00377038
1=	1	00377039
1=	1	00377040
1=	1	00377041
1=	1	00377044
1=	1	00377045
1=	1	00377046
1=	1	00377047
1=	1	00377056
1=	1	00377057
1=	1	00377058
1=	1	00377059
1=	1	00377060
1=	1	00377061
1=	1	00377062
1=	1	00377063
1=	1	00377064
1=	1	00377065
1=	1	00377066
1=	1	00377067
1=	1	00377068
1=	1	00377069
1=	1	00377070
1=	1	00377071
1=	1	00377072
1=	1	00377073
1=	1	00377074
1=	1	00377075
1=	1	00377076
1=	1	00377077
1=	1	00377078
1=	1	00377079
1=	1	00377080
1=	1	00377081
1=	1	00377082
1=	1	00377083
1=	1	00377084
1=	1	00377085
1=	1	00377086
1=	1	00377087
1=	1	00377088
1=	1	00377089
1=	1	00377090
1=	1	00377091
1=	1	00377092
1=	1	00377093
1=	1	00377094
1=	1	00377095
1=	1	00377096
1=	1	00377097
1=	1	00377098
1=	1	00377099
1=	1	00377100
1=	1	00377101
1=	1	00377102
1=	1	00377103
1=	1	00377104
1=	1	00377108
1=	1	00377109
1=	1	00377110
1=	1	00377111
1=	1	00377112
1=	1	00377113
1=	1	00377114
1=	1	00377115
1=	1	00377116
1=	1	00377118
1=	1	00377119
1=	1	00377120
1=	1	00377121
1=	1	00377122
1=	1	00377123
1=	1	00377124
1=	1	00377125
1=	1	00377126
1=	1	00377127
1=	1	00377128
1=	1	00377129
1=	1	00377130
1=	1	00377131
1=	1	00377132
1=	1	00377133
1=	1	00377134
1=	1	00377135
1=	1	00377136
1=	1	00377137
1=	1	00377138
1=	1	00377139
1=	1	00377140
1=	1	00377141
1=	1	00377142
1=	1	00377143
1=	1	00377144
1=	1	00377145
1=	1	00377146
1=	1	00377147
1=	1	00377148
1=	1	00377149
1=	1	00377150
1=	1	00377151
1=	1	00377152
1=	1	00377153
1=	1	00377154
1=	1	00377155
1=	1	00377156
1=	1	00377157
1=	1	00377158
1=	1	00377159
1=	1	00377160
1=	1	00377161
1=	1	00377162
1=	1	00377163
1=	1	00377164
1=	1	00377165
1=	1	00377166
1=	1	00377167
1=	1	00377168
1=	1	00377169
1=	1	00377170
1=	1	00377171
1=	1	00377172
1=	1	00377173
1=	1	00377174
1=	1	00377175
1=	1	00377176
1=	1	00377177
1=	1	00377178
1=	1	00377179
1=	1	00377180
1=	1	00377181
1=	1	00377182
1=	1	00377183
1=	1	00377184
1=	1	00377185
1=	1	00377186
1=	1	00377187
1=	1	00377188
1=	1	00377189
1=	1	00377190
1=	1	00377191
1=	1	00377192
1=	1	00377193
1=	1	00377194
1=	1	00377195
1=	1	00377196
1=	1	00377197
1=	1	00377200
1=	1	00377201
1=	1	00377202
1=	1	00377203
1=	1	00377204
1=	1	00377205
1=	1	00377206
1=	1	00377207
1=	1	00377208
1=	1	00377209
1=	1	00377210
1=	1	00377211
1=	1	00377212
1=	1	00377213
1=	1	00377215
1=	1	00377216
1=	1	00377217
1=	1	00377218
1=	1	00377220
1=	1	00377221
1=	1	00377222
1=	1	00377223
1=	1	00377224
1=	1	00377225
1=	1	00377226
1=	1	00377227
1=	1	00377228
1=	1	00377229
1=	1	00377230
1=	1	00377231
1=	1	00377232
1=	1	00377233
1=	1	00377234
1=	1	00377235
1=	1	00377236
1=	1	00377237
1=	1	00377238
1=	1	00377239
1=	1	00377240
1=	1	00377241
1=	1	00377242
1=	1	00377243
1=	1	00377244
1=	1	00377245
1=	1	00377246
1=	1	00377247
1=	1	00377248
1=	1	00377249
1=	1	00377250
1=	1	00377251
1=	1	00377252
1=	1	00377253
1=	1	00377254
1=	1	00377255
1=	1	00377256
1=	1	00377257
1=	1	00377276
1=	1	00377277
1=	1	00377278
1=	1	00377279
1=	1	00377296
1=	1	00377297
1=	1	00377321
1=	1	00377322
1=	1	00377323
1=	1	00377347
1=	1	00377348
1=	1	00377349
1=	1	00377350
1=	1	00377351
1=	1	00377352
1=	1	00377367
1=	1	00377368
1=	1	00377369
1=	1	00377371
1=	1	00377372
1=	1	00377373
1=	1	00377634
1=	1	00377635
1=	1	00377636
1=	1	00377637
1=	1	00377638
1=	1	00377639
1=	1	00377640
1=	1	00377641
1=	1	00377642
1=	1	00377643
1=	1	00377644
1=	1	00377645
1=	1	00377646
1=	1	00377647
1=	1	00377648
1=	1	00377649
1=	1	00377650
1=	1	00377651
1=	1	00377652
1=	1	00377653
1=	1	00377654
1=	1	00377655
1=	1	00377656
1=	1	00377657
1=	1	00377658
1=	1	00377659
1=	1	00377661
1=	1	00377662
1=	1	00377663
1=	1	00377664
1=	1	00377665
1=	1	00377666
1=	1	00377667
1=	1	00377668
1=	1	00377669
1=	1	00377670
1=	1	00377671
1=	1	00377672
1=	1	00377673
1=	1	00377674
1=	1	00377675
1=	1	00377676
1=	1	00377677
1=	1	00377681
1=	1	00377856
1=	1	00377857
1=	1	00377858
1=	1	00377877
1=	1	00377878
1=	1	00377879
1=	1	00377880
1=	1	00377881
1=	1	00377882
1=	1	00377883
1=	1	00377891
1=	1	00377892
1=	1	00377896
1=	1	00377902
1=	1	00377903
1=	1	00377905
1=	1	00377910
1=	1	00377911
1=	1	00377912
1=	1	00377913
1=	1	00377914
1=	1	00377915
1=	1	00377931
1=	1	00377951
1=	1	00377952
1=	1	00377953
1=	1	00377958
1=	1	00377962
1=	1	00377963
1=	1	00377964
1=	1	00377965
1=	1	00377970
1=	1	00377971
1=	1	00377973
1=	1	00377974
1=	1	00377975
1=	1	00377976
1=	1	00377977
1=	1	00377978
1=	1	00377979
1=	1	00377980
1=	1	00377981
1=	1	00377982
1=	1	00377983
1=	1	00377984
1=	1	00377986
1=	1	00381709
1=	1	00381710
1=	1	00381711
1=	1	00381712
1=	1	00381713
1=	1	00381714
1=	1	00381715
1=	1	00381716
1=	1	00381720
1=	1	00381729
1=	1	00381730
1=	1	00381732
1=	1	00381735
1=	1	00381736
1=	1	00381737
1=	1	00381738
1=	1	00381739
1=	1	00381741
1=	1	00381743
1=	1	00381744
1=	1	00381746
1=	1	00381747
1=	1	00381748
1=	1	00381750
1=	1	00381751
1=	1	00381752
1=	1	00381753
1=	1	00381757
1=	1	00381758
1=	1	00381759
1=	1	00381760
1=	1	00381761
1=	1	00381762
1=	1	00381763
1=	1	00381764
1=	1	00381765
1=	1	00381821
1=	1	00381976
1=	1	00381977
1=	1	00381978
1=	1	00381979
1=	1	00381980
1=	1	00381981
1=	1	00381982
1=	1	00381983
1=	1	00381984
1=	1	00386461
1=	1	00386462
1=	1	00386463
1=	1	00386464
1=	1	00386465
1=	1	00386466
1=	1	00386467
1=	1	00386468
1=	1	00386469
1=	1	00386470
1=	1	00386471
1=	1	00386472
1=	1	00386474
1=	1	00386475
1=	1	00386476
1=	1	00386477
1=	1	00386478
1=	1	00386479
1=	1	00386480
1=	1	00386481
1=	1	00386482
1=	1	00386483
1=	1	00386484
1=	1	00386485
1=	1	00386486
1=	1	00386487
1=	1	00386488
1=	1	00386489
1=	1	00386490
1=	1	00386491
1=	1	00386492
1=	1	00386493
1=	1	00386494
1=	1	00386495
1=	1	00386496
1=	1	00386497
1=	1	00386498
1=	1	00386499
1=	1	00386500
1=	1	00386501
1=	1	00386502
1=	1	00386503
1=	1	00386504
1=	1	00386505
1=	1	00386506
1=	1	00386507
1=	1	00386508
1=	1	00386509
1=	1	00386510
1=	1	00386511
1=	1	00386512
1=	1	00386513
1=	1	00386514
1=	1	00386515
1=	1	00386516
1=	1	00386517
1=	1	00386518
1=	1	00386519
1=	1	00386520
1=	1	00386521
1=	1	00386522
1=	1	00386523
1=	1	00386525
1=	1	00386526
1=	1	00386527
1=	1	00386528
1=	1	00386529
1=	1	00386530
1=	1	00386531
1=	1	00386532
1=	1	00386533
1=	1	00386534
1=	1	00386535
1=	1	00386536
1=	1	00386537
1=	1	00386538
1=	1	00386539
1=	1	00386540
1=	1	00386541
1=	1	00386542
1=	1	00386543
1=	1	00386544
1=	1	00386545
1=	1	00386546
1=	1	00386547
1=	1	00386548
1=	1	00386549
1=	1	00386550
1=	1	00386551
1=	1	00386552
1=	1	00386553
1=	1	00386554
1=	1	00386555
1=	1	00386556
1=	1	00386557
1=	1	00386558
1=	1	00386559
1=	1	00386560
1=	1	00386561
1=	1	00386562
1=	1	00386563
1=	1	00386564
1=	1	00386565
1=	1	00386566
1=	1	00386567
1=	1	00386568
1=	1	00386569
1=	1	00386570
1=	1	00386571
1=	1	00386572
1=	1	00386573
1=	1	00386574
1=	1	00386575
1=	1	00386576
1=	1	00386577
1=	1	00386581
1=	1	00386582
1=	1	00386583
1=	1	00386584
1=	1	00386585
1=	1	00386586
1=	1	00386587
1=	1	00386588
1=	1	00386589
1=	1	00386590
1=	1	00386604
1=	1	00386605
1=	1	00386606
1=	1	00386608
1=	1	00386609
1=	1	00386610
1=	1	00386611
1=	1	00386612
1=	1	00386617
1=	1	00386618
1=	1	00386619
1=	1	00386620
1=	1	00386621
1=	1	00386622
1=	1	00386623
1=	1	00386624
1=	1	00386625
1=	1	00386629
1=	1	00386636
1=	1	00386637
1=	1	00386638
1=	1	00387354
1=	1	00387355
1=	1	00387356
1=	1	00387357
1=	1	00387358
1=	1	00387359
1=	1	00387360
1=	1	00387361
1=	1	00387362
1=	1	00387363
1=	1	00387364
1=	1	00387365
1=	1	00387366
1=	1	00387367
1=	1	00387368
1=	1	00387369
1=	1	00387370
1=	1	00387371
1=	1	00387372
1=	1	00387373
1=	1	00387374
1=	1	00387375
1=	1	00387376
1=	1	00387377
1=	1	00387378
1=	1	00387379
1=	1	00387380
1=	1	00387381
1=	1	00387382
1=	1	00387383
1=	1	00387384
1=	1	00387385
1=	1	00387386
1=	1	00387387
1=	1	00387388
1=	1	00387389
1=	1	00387390
1=	1	00387391
1=	1	00387392
1=	1	00387393
1=	1	00387394
1=	1	00387395
1=	1	00387396
1=	1	00387397
1=	1	00387398
1=	1	00387399
1=	1	00387400
1=	1	00387401
1=	1	00387402
1=	1	00387403
1=	1	00387404
1=	1	00387405
1=	1	00387406
1=	1	00387407
1=	1	00387408
1=	1	00387409
1=	1	00387410
1=	1	00387411
1=	1	00387412
1=	1	00387413
1=	1	00387414
1=	1	00387415
1=	1	00387416
1=	1	00387417
1=	1	00387418
1=	1	00387419
1=	1	00387420
1=	1	00387421
1=	1	00387422
1=	1	00387423
1=	1	00387424
1=	1	00387425
1=	1	00387426
1=	1	00387427
1=	1	00387428
1=	1	00387429
1=	1	00387430
1=	1	00387431
1=	1	00387432
1=	1	00387433
1=	1	00387434
1=	1	00387435
1=	1	00387436
1=	1	00387437
1=	1	00387438
1=	1	00387439
1=	1	00387440
1=	1	00387441
1=	1	00387442
1=	1	00387443
1=	1	00387444
1=	1	00387445
1=	1	00387446
1=	1	00387447
1=	1	00387448
1=	1	00387449
1=	1	00387450
1=	1	00387451
1=	1	00387452
1=	1	00387453
1=	1	00387454
1=	1	00387455
1=	1	00387456
1=	1	00387457
1=	1	00387458
1=	1	00387459
1=	1	00387460
1=	1	00387461
1=	1	00387462
1=	1	00387463
1=	1	00387464
1=	1	00387465
1=	1	00387466
1=	1	00387467
1=	1	00387468
1=	1	00387469
1=	1	00387470
1=	1	00387471
1=	1	00387472
1=	1	00387473
1=	1	00387474
1=	1	00387475
1=	1	00387476
1=	1	00387477
1=	1	00387478
1=	1	00387479
1=	1	00387480
1=	1	00387481
1=	1	00387482
1=	1	00387483
1=	1	00387484
1=	1	00387485
1=	1	00387486
1=	1	00387487
1=	1	00387488
1=	1	00387489
1=	1	00387490
1=	1	00387491
1=	1	00387492
1=	1	00387493
1=	1	00387494
1=	1	00387495
1=	1	00387496
1=	1	00387497
1=	1	00387498
1=	1	00387499
1=	1	00387500
1=	1	00387501
1=	1	00387502
1=	1	00387503
1=	1	00387504
1=	1	00387505
1=	1	00387506
1=	1	00387507
1=	1	00387508
1=	1	00387509
1=	1	00387510
1=	1	00387511
1=	1	00387512
1=	1	00387513
1=	1	00387514
1=	1	00387515
1=	1	00387516
1=	1	00387517
1=	1	00387518
1=	1	00387527
1=	1	00387528
1=	1	00387529
1=	1	00387530
1=	1	00387531
1=	1	00387532
1=	1	00387533
1=	1	00387534
1=	1	00387535
1=	1	00387536
1=	1	00387537
1=	1	00387538
1=	1	00387539
1=	1	00387540
1=	1	00387541
1=	1	00387542
1=	1	00387543
1=	1	00387544
1=	1	00387545
1=	1	00387546
1=	1	00387547
1=	1	00387548
1=	1	00387549
1=	1	00387550
1=	1	00387551
1=	1	00387552
1=	1	00387553
1=	1	00387554
1=	1	00387555
1=	1	00387556
1=	1	00387557
1=	1	00387558
1=	1	00387559
1=	1	00387560
1=	1	00387561
1=	1	00387562
1=	1	00387563
1=	1	00387564
1=	1	00387565
1=	1	00387566
1=	1	00387567
1=	1	00388320
1=	1	00388321
1=	1	00388322
1=	1	00388323
1=	1	00388324
1=	1	00388372
1=	1	00388664
1=	1	00388665
1=	1	00388666
1=	1	00388667
1=	1	00388668
1=	1	00388669
1=	1	00388671
1=	1	00388672
1=	1	00388673
1=	1	00388674
1=	1	00388675
1=	1	00388676
1=	1	00388677
1=	1	00388678
1=	1	00388679
1=	1	00388680
1=	1	00388681
1=	1	00388682
1=	1	00388683
1=	1	00388684
1=	1	00388685
1=	1	00388686
1=	1	00388687
1=	1	00388688
1=	1	00388689
1=	1	00388690
1=	1	00388691
1=	1	00388692
1=	1	00388693
1=	1	00388694
1=	1	00388695
1=	1	00388696
1=	1	00388697
1=	1	00388698
1=	1	00388699
1=	1	00388700
1=	1	00388701
1=	1	00388702
1=	1	00388703
1=	1	00388704
1=	1	00388705
1=	1	00388706
1=	1	00388707
1=	1	00388708
1=	1	00388709
1=	1	00388710
1=	1	00388711
1=	1	00388712
1=	1	00388713
1=	1	00388714
1=	1	00388715
1=	1	00388716
1=	1	00388717
1=	1	00388718
1=	1	00388719
1=	1	00388720
1=	1	00388721
1=	1	00388722
1=	1	00388723
1=	1	00388724
1=	1	00388725
1=	1	00388726
1=	1	00388727
1=	1	00388728
1=	1	00388729
1=	1	00388730
1=	1	00388731
1=	1	00388732
1=	1	00388733
1=	1	00388734
1=	1	00388735
1=	1	00388736
1=	1	00388737
1=	1	00388738
1=	1	00388739
1=	1	00388740
1=	1	00388741
1=	1	00388742
1=	1	00388743
1=	1	00388744
1=	1	00388745
1=	1	00388746
1=	1	00388747
1=	1	00388748
1=	1	00388749
1=	1	00388750
1=	1	00388751
1=	1	00388752
1=	1	00388753
1=	1	00388754
1=	1	00388755
1=	1	00388756
1=	1	00388757
1=	1	00388758
1=	1	00388759
1=	1	00388760
1=	1	00388761
1=	1	00388762
1=	1	00388763
1=	1	00388764
1=	1	00388765
1=	1	00388766
1=	1	00388767
1=	1	00388768
1=	1	00388769
1=	1	00388770
1=	1	00388771
1=	1	00388772
1=	1	00388773
1=	1	00388774
1=	1	00388775
1=	1	00388776
1=	1	00388777
1=	1	00388778
1=	1	00388779
1=	1	00388780
1=	1	00388781
1=	1	00388782
1=	1	00388783
1=	1	00388784
1=	1	00388785
1=	1	00388786
1=	1	00388787
1=	1	00388788
1=	1	00388789
1=	1	00388790
1=	1	00388791
1=	1	00388792
1=	1	00388793
1=	1	00388794
1=	1	00388795
1=	1	00388796
1=	1	00388797
1=	1	00388798
1=	1	00388799
1=	1	00388800
1=	1	00388801
1=	1	00388802
1=	1	00388803
1=	1	00388804
1=	1	00388805
1=	1	00388806
1=	1	00388807
1=	1	00388808
1=	1	00388809
1=	1	00388810
1=	1	00388811
1=	1	00388812
1=	1	00388813
1=	1	00388814
1=	1	00388815
1=	1	00388816
1=	1	00388817
1=	1	00388818
1=	1	00388819
1=	1	00388820
1=	1	00388821
1=	1	00388822
1=	1	00388823
1=	1	00388824
1=	1	00388825
1=	1	00388826
1=	1	00388827
1=	1	00388828
1=	1	00388829
1=	1	00388830
1=	1	00388831
1=	1	00388832
1=	1	00388833
1=	1	00388834
1=	1	00388835
1=	1	00388836
1=	1	00388837
1=	1	00388838
1=	1	00388839
1=	1	00388840
1=	1	00388841
1=	1	00388842
1=	1	00388843
1=	1	00388844
1=	1	00388845
1=	1	00388846
1=	1	00388847
1=	1	00388848
1=	1	00388849
1=	1	00388850
1=	1	00388851
1=	1	00388852
1=	1	00388853
1=	1	00388854
1=	1	00388855
1=	1	00388856
1=	1	00388857
1=	1	00388858
1=	1	00388859
1=	1	00388860
1=	1	00388861
1=	1	00388862
1=	1	00388863
1=	1	00388864
1=	1	00388865
1=	1	00388866
1=	1	00388867
1=	1	00388868
1=	1	00388869
1=	1	00388870
1=	1	00388871
1=	1	00388872
1=	1	00388873
1=	1	00388874
1=	1	00388875
1=	1	00388876
1=	1	00388877
1=	1	00388878
1=	1	00388879
1=	1	00388880
1=	1	00388881
1=	1	00388882
1=	1	00388883
1=	1	00388884
1=	1	00388885
1=	1	00388886
1=	1	00388887
1=	1	00388888
1=	1	00388889
1=	1	00388890
1=	1	00388891
1=	1	00388892
1=	1	00388893
1=	1	00388894
1=	1	00388895
1=	1	00388896
1=	1	00388897
