name	family	interaction	host name	host family	source
Baclozygum depressum	Thaumastocoridae	Associate:Consumer:Herbivore	Eucalyptus viminalis	Myrtaceae	http://biodiversity.org.au/afd/taxa/2d783122-3e7c-496e-b2b6-7ca301d84366
Balclutha frontalis	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Saccharum	Poaceae	http://biodiversity.org.au/afd/taxa/b79b6204-59c6-47a8-9aee-9bcbee4c2fd2
Balclutha frontalis	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Setaria viridis	Poaceae	http://biodiversity.org.au/afd/taxa/b79b6204-59c6-47a8-9aee-9bcbee4c2fd2
Balclutha frontalis	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Sorghum	Poaceae	http://biodiversity.org.au/afd/taxa/b79b6204-59c6-47a8-9aee-9bcbee4c2fd2
Balclutha incisa	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Cynodon dactylon	Poaceae	http://biodiversity.org.au/afd/taxa/53b65f22-5f9e-4645-8667-322073bcc3e5
Balclutha incisa	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Daucus carota	Apiaceae	http://biodiversity.org.au/afd/taxa/53b65f22-5f9e-4645-8667-322073bcc3e5
Balclutha incisa	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Ipomoea batatas	Convolvulaceae	http://biodiversity.org.au/afd/taxa/53b65f22-5f9e-4645-8667-322073bcc3e5
Balclutha incisa	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Medicago sativa	Fabaceae	http://biodiversity.org.au/afd/taxa/53b65f22-5f9e-4645-8667-322073bcc3e5
Balclutha incisa	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Oryza sativa	Poaceae	http://biodiversity.org.au/afd/taxa/53b65f22-5f9e-4645-8667-322073bcc3e5
Balclutha incisa	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Saccharum	Poaceae	http://biodiversity.org.au/afd/taxa/53b65f22-5f9e-4645-8667-322073bcc3e5
Balclutha lucida	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Oryza sativa	Poaceae	http://biodiversity.org.au/afd/taxa/faa1a0f0-0508-43b0-bb93-9cfe352f390f
Balclutha rieki	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Oryza sativa	Poaceae	http://biodiversity.org.au/afd/taxa/969cf126-2593-48e4-9269-a85b22be8400
Balclutha rubrostriata	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Oryza sativa	Poaceae	http://biodiversity.org.au/afd/taxa/7a0d5aef-f6ab-41f1-a90d-c59a2e7d12dd
Balclutha rubrostriata	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Saccharum	Poaceae	http://biodiversity.org.au/afd/taxa/7a0d5aef-f6ab-41f1-a90d-c59a2e7d12dd
Balclutha saltuella	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Agrostis	Poaceae	http://biodiversity.org.au/afd/taxa/f516fe81-bf36-4e1d-a20c-9b54d61b25c6
Balclutha viridinervis	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Cajanus	Fabaceae	http://biodiversity.org.au/afd/taxa/6cbb69d6-49a5-4a5b-a7ad-2a41b818fb9d
Balclutha viridinervis	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Oryza	Poaceae	http://biodiversity.org.au/afd/taxa/6cbb69d6-49a5-4a5b-a7ad-2a41b818fb9d
Balyadimetopia krahalla	Cixiidae	Associate:Consumer:Herbivore:Phloem feeder	Eucalyptus marginata	Myrtaceae	http://biodiversity.org.au/afd/taxa/31764e06-8372-40f8-8322-393f5e93bc8e
Batracomorphus adventitiosus	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Coprosma robusta	Rubiaceae	http://biodiversity.org.au/afd/taxa/d635b475-f81d-4ac8-a433-c0bbf862a3a7
Batracomorphus adventitiosus	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Leptospermum scoparium	Myrtaceae	http://biodiversity.org.au/afd/taxa/d635b475-f81d-4ac8-a433-c0bbf862a3a7
Batracomorphus adventitiosus	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Muehlenbeckia	Polygonaceae	http://biodiversity.org.au/afd/taxa/d635b475-f81d-4ac8-a433-c0bbf862a3a7
Batracomorphus angustatus	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Erigeron	Asteraceae	http://biodiversity.org.au/afd/taxa/568a0cf2-8b88-47e6-ade9-136201378084
Batracomorphus angustatus	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Medicago sativa	Fabaceae	http://biodiversity.org.au/afd/taxa/568a0cf2-8b88-47e6-ade9-136201378084
Batracomorphus citrinus	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Casuarina	Casuarinaceae	http://biodiversity.org.au/afd/taxa/4007e475-b591-4641-92ba-924eab0f3969
Batracomorphus sarpedon	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Acacia decurrens	Fabaceae	http://biodiversity.org.au/afd/taxa/a02ee087-7320-4eb3-9f13-5892920c35a2
Batracomorphus sarpedon	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Hakea sericea	Proteaceae	http://biodiversity.org.au/afd/taxa/a02ee087-7320-4eb3-9f13-5892920c35a2
Batracomorphus sarpedon	Cicadellidae	Associate:Consumer:Herbivore:Phloem feeder	Pultenaea villosa	Fabaceae	http://biodiversity.org.au/afd/taxa/a02ee087-7320-4eb3-9f13-5892920c35a2
Bemisia afer	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Cochlospermum fraseri	Bixaceae	http://biodiversity.org.au/afd/taxa/029400a8-7a71-4739-ac60-446b54d59e7f
Bemisia afer	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Flueggea virosa	Phyllanthaceae	http://biodiversity.org.au/afd/taxa/029400a8-7a71-4739-ac60-446b54d59e7f
Bemisia afer	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Terminalia	Combretaceae	http://biodiversity.org.au/afd/taxa/029400a8-7a71-4739-ac60-446b54d59e7f
Bemisia atriplex	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Atriplex	Chenopodiaceae	http://biodiversity.org.au/afd/taxa/d0c8ae9b-fd77-4a0a-a3b4-1bde6851df22
Bemisia atriplex	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Ptilotus nobilis	Amaranthaceae	http://biodiversity.org.au/afd/taxa/d0c8ae9b-fd77-4a0a-a3b4-1bde6851df22
Bemisia capitata	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Einadia trigonos	Chenopodiaceae	http://biodiversity.org.au/afd/taxa/c9fe65d1-970d-4ca5-b50a-7687525563c2
Bemisia capitata	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Monotoca elliptica	Ericaceae	http://biodiversity.org.au/afd/taxa/c9fe65d1-970d-4ca5-b50a-7687525563c2
Bemisia decipiens	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Citrus	Rutaceae	http://biodiversity.org.au/afd/taxa/40c389dd-68ab-482b-a7b1-6219e2357d1a
Bemisia decipiens	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Melaleuca	Myrtaceae	http://biodiversity.org.au/afd/taxa/40c389dd-68ab-482b-a7b1-6219e2357d1a
Bemisia decipiens	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Monotoca elliptica	Ericaceae	http://biodiversity.org.au/afd/taxa/40c389dd-68ab-482b-a7b1-6219e2357d1a
Bemisia euphorbiae	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Euphorbia hirta	Euphorbiaceae	http://biodiversity.org.au/afd/taxa/d5605397-8480-4b8b-8ecd-c9cad883b602
Bemisia euphorbiae	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Phillyrea latifolia	Oleaceae	http://biodiversity.org.au/afd/taxa/d5605397-8480-4b8b-8ecd-c9cad883b602
Bemisia giffardi	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Citrus	Rutaceae	http://biodiversity.org.au/afd/taxa/b5ed02af-39a3-4f66-b932-2ca92fda4240
Bemisia giffardi	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Cordia	Boraginaceae	http://biodiversity.org.au/afd/taxa/b5ed02af-39a3-4f66-b932-2ca92fda4240
Bemisia giffardi	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Jasminum	Oleaceae	http://biodiversity.org.au/afd/taxa/b5ed02af-39a3-4f66-b932-2ca92fda4240
Bemisia gigantea	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Elaeocarpus angustifolius	Elaeocarpaceae	http://biodiversity.org.au/afd/taxa/59fc26e5-4949-43af-9917-94a3b4986e7f
Bemisia gigantea	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Psidium guajava	Myrtaceae	http://biodiversity.org.au/afd/taxa/59fc26e5-4949-43af-9917-94a3b4986e7f
Bemisia subdecipiens	Aleyrodidae	Associate:Consumer:Herbivore:Sap feeder	Melaleuca	Myrtaceae	http://biodiversity.org.au/afd/taxa/f58f0045-4bc5-4fd3-bf53-59ccd7139e66
Berlesaspis spinifera	Diaspididae	Associate:Consumer:Herbivore:Sap feeder	Acacia	Fabaceae	http://biodiversity.org.au/afd/taxa/b6c8ef06-a8ff-4e7d-a72a-1f9d2fdc7c54
Berlesaspis spinifera	Diaspididae	Associate:Consumer:Herbivore:Sap feeder	Acacia harpophylla	Fabaceae	http://biodiversity.org.au/afd/taxa/b6c8ef06-a8ff-4e7d-a72a-1f9d2fdc7c54
Berlesaspis spinifera	Diaspididae	Associate:Consumer:Herbivore:Sap feeder	Acacia pendula	Fabaceae	http://biodiversity.org.au/afd/taxa/b6c8ef06-a8ff-4e7d-a72a-1f9d2fdc7c54
Berlesaspis spinosa	Diaspididae	Associate:Consumer:Herbivore:Sap feeder	Melaleuca	Myrtaceae	http://biodiversity.org.au/afd/taxa/7383768d-65f2-4acf-880d-5bb996989fa6
Bezu maiponga	Berytidae	Associate:Consumer:Herbivore	Acacia	Fabaceae	http://biodiversity.org.au/afd/taxa/3c3b21e9-a756-4751-8257-2ef381a388c2
Bezu maiponga	Berytidae	Associate:Consumer:Herbivore	Triodia	Poaceae	http://biodiversity.org.au/afd/taxa/3c3b21e9-a756-4751-8257-2ef381a388c2
Birdantis virginiae	Fulgoridae	Associate:Consumer:Herbivore:Phloem feeder	Toona ciliata	Meliaceae	http://biodiversity.org.au/afd/taxa/0c09becf-b59f-4b48-9f1d-093908ac3062
Biromiris scheyville	Miridae	Associate:Consumer:Herbivore	Eucalyptus crebra	Myrtaceae	http://biodiversity.org.au/afd/taxa/03f18744-c0e6-4695-90eb-907df9faa70a
Biromiris scheyville	Miridae	Associate:Consumer:Herbivore	Eucalyptus moluccana	Myrtaceae	http://biodiversity.org.au/afd/taxa/03f18744-c0e6-4695-90eb-907df9faa70a
Blastopsylla adnatariae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus albens	Myrtaceae	http://biodiversity.org.au/afd/taxa/7dc98eaf-733b-4eab-b5e2-a43bdff69a57
Blastopsylla adnatariae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus lehmannii	Myrtaceae	http://biodiversity.org.au/afd/taxa/7dc98eaf-733b-4eab-b5e2-a43bdff69a57
Blastopsylla adnatariae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus leucoxylon	Myrtaceae	http://biodiversity.org.au/afd/taxa/7dc98eaf-733b-4eab-b5e2-a43bdff69a57
Blastopsylla adnatariae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus odorata	Myrtaceae	http://biodiversity.org.au/afd/taxa/7dc98eaf-733b-4eab-b5e2-a43bdff69a57
Blastopsylla bivittata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus globoidea	Myrtaceae	http://biodiversity.org.au/afd/taxa/2a4ece6f-fdef-4a68-8288-ea497d9bacbb
Blastopsylla bivittata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus microcorys	Myrtaceae	http://biodiversity.org.au/afd/taxa/2a4ece6f-fdef-4a68-8288-ea497d9bacbb
Blastopsylla brunnea	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus paniculata	Myrtaceae	http://biodiversity.org.au/afd/taxa/8831ba51-8573-42d6-a2d0-b653db9f87c8
Blastopsylla brunnea	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus propinqua	Myrtaceae	http://biodiversity.org.au/afd/taxa/8831ba51-8573-42d6-a2d0-b653db9f87c8
Blastopsylla brunnea	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus saligna	Myrtaceae	http://biodiversity.org.au/afd/taxa/8831ba51-8573-42d6-a2d0-b653db9f87c8
Blastopsylla moorei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus paniculata	Myrtaceae	http://biodiversity.org.au/afd/taxa/491e8f52-9cd8-476d-a33b-25f2d82dcc64
Blastopsylla moorei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus propinqua	Myrtaceae	http://biodiversity.org.au/afd/taxa/491e8f52-9cd8-476d-a33b-25f2d82dcc64
Blastopsylla moorei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus saligna	Myrtaceae	http://biodiversity.org.au/afd/taxa/491e8f52-9cd8-476d-a33b-25f2d82dcc64
Blastopsylla moorei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus socialis	Myrtaceae	http://biodiversity.org.au/afd/taxa/491e8f52-9cd8-476d-a33b-25f2d82dcc64
Blastopsylla moorei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca lanceolata	Myrtaceae	http://biodiversity.org.au/afd/taxa/491e8f52-9cd8-476d-a33b-25f2d82dcc64
Blastopsylla moorei	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca linariifolia	Myrtaceae	http://biodiversity.org.au/afd/taxa/491e8f52-9cd8-476d-a33b-25f2d82dcc64
Blastopsylla multisetulae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus brachycalyx	Myrtaceae	http://biodiversity.org.au/afd/taxa/c0ece806-740c-4e8e-bc94-0ec9ec28d867
Blastopsylla nigricollaris	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus platypus	Myrtaceae	http://biodiversity.org.au/afd/taxa/37dcbf24-7509-4f3f-a76f-c2f4b40b39b4
Blastopsylla occidentalis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus camaldulensis	Myrtaceae	http://biodiversity.org.au/afd/taxa/4c47198e-7b9c-480f-8efd-3e51a347a8df
Blastopsylla occidentalis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus forrestiana	Myrtaceae	http://biodiversity.org.au/afd/taxa/4c47198e-7b9c-480f-8efd-3e51a347a8df
Blastopsylla occidentalis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus gomphocephala	Myrtaceae	http://biodiversity.org.au/afd/taxa/4c47198e-7b9c-480f-8efd-3e51a347a8df
Blastopsylla occidentalis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus microtheca	Myrtaceae	http://biodiversity.org.au/afd/taxa/4c47198e-7b9c-480f-8efd-3e51a347a8df
Blastopsylla occidentalis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus oleosa	Myrtaceae	http://biodiversity.org.au/afd/taxa/4c47198e-7b9c-480f-8efd-3e51a347a8df
Blastopsylla occidentalis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus rudis	Myrtaceae	http://biodiversity.org.au/afd/taxa/4c47198e-7b9c-480f-8efd-3e51a347a8df
Blastopsylla octosetulae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cladocalyx	Myrtaceae	http://biodiversity.org.au/afd/taxa/96dead27-53c0-4228-b4be-a5d789e01246
Blastopsylla octosetulae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cneorifolia	Myrtaceae	http://biodiversity.org.au/afd/taxa/96dead27-53c0-4228-b4be-a5d789e01246
Blastopsylla octosetulae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus leucoxylon	Myrtaceae	http://biodiversity.org.au/afd/taxa/96dead27-53c0-4228-b4be-a5d789e01246
Blepharocosta baxtericola	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus baxteri	Myrtaceae	http://biodiversity.org.au/afd/taxa/94e7e961-1af0-4716-9d90-1d75e576d41d
Blepharocosta cloezianae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus acmenoides	Myrtaceae	http://biodiversity.org.au/afd/taxa/c4eb709a-3dc2-4980-a8df-5846ee4a1776
Blepharocosta cloezianae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus cloeziana	Myrtaceae	http://biodiversity.org.au/afd/taxa/c4eb709a-3dc2-4980-a8df-5846ee4a1776
Blepharocosta marginaticola	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus marginata	Myrtaceae	http://biodiversity.org.au/afd/taxa/93116766-8e71-4101-b89b-9ca854d99667
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus caliginosa	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus conglomerata	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus diversifolia	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus macrorhyncha	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus nitida	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus obliqua	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus pauciflora	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus pulchella	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus radiata	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus rossii	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta marmorata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus stellulata	Myrtaceae	http://biodiversity.org.au/afd/taxa/01901599-6001-4b2d-bffa-c4df7120c83a
Blepharocosta minima	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus obliqua	Myrtaceae	http://biodiversity.org.au/afd/taxa/48372a65-acd2-45d2-bb02-60f18a72484c
Blepharocosta minima	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus regnans	Myrtaceae	http://biodiversity.org.au/afd/taxa/48372a65-acd2-45d2-bb02-60f18a72484c
Blepharocosta phaeotrichae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus conglomerata	Myrtaceae	http://biodiversity.org.au/afd/taxa/2a77f2df-a9db-4bee-81ae-6601b38f2619
Blepharocosta subsolana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus amygdalina	Myrtaceae	http://biodiversity.org.au/afd/taxa/4f078593-a85d-4bb1-93b0-41badaa2c4ff
Blepharocosta subsolana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus coccifera	Myrtaceae	http://biodiversity.org.au/afd/taxa/4f078593-a85d-4bb1-93b0-41badaa2c4ff
Blepharocosta subsolana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus delegatensis	Myrtaceae	http://biodiversity.org.au/afd/taxa/4f078593-a85d-4bb1-93b0-41badaa2c4ff
Blepharocosta subsolana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus diversifolia	Myrtaceae	http://biodiversity.org.au/afd/taxa/4f078593-a85d-4bb1-93b0-41badaa2c4ff
Blepharocosta subsolana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus obliqua	Myrtaceae	http://biodiversity.org.au/afd/taxa/4f078593-a85d-4bb1-93b0-41badaa2c4ff
Blepharocosta subsolana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus ovata	Myrtaceae	http://biodiversity.org.au/afd/taxa/4f078593-a85d-4bb1-93b0-41badaa2c4ff
Blepharocosta subsolana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus radiata	Myrtaceae	http://biodiversity.org.au/afd/taxa/4f078593-a85d-4bb1-93b0-41badaa2c4ff
Blepharocosta subsolana	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Eucalyptus tenuiramis	Myrtaceae	http://biodiversity.org.au/afd/taxa/4f078593-a85d-4bb1-93b0-41badaa2c4ff
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Agonis flexuosa	Myrtaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Atriplex nummularia	Chenopodiaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Chrysanthemoides monilifera	Asteraceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Eucalyptus	Myrtaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Eucalyptus largiflorens	Myrtaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Hemiandra glabra	Lamiaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Kunzea glabrescens	Myrtaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Leptospermum laevigatum	Myrtaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Melaleuca ericifolia	Myrtaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia fasciatipennis	Miridae	Associate:Consumer:Herbivore	Melaleuca rhaphiophylla	Myrtaceae	http://biodiversity.org.au/afd/taxa/b76a2efe-1c88-4715-825b-bdec4a3a8e9c
Blesingia gularis	Miridae	Associate:Consumer:Herbivore	Solanum lasiophyllum	Solanaceae	http://biodiversity.org.au/afd/taxa/8d2de2a8-4325-4a39-b5f9-eefb7a6a72a1
Blesingia gularis	Miridae	Associate:Consumer:Herbivore	Solanum nemophilum	Solanaceae	http://biodiversity.org.au/afd/taxa/8d2de2a8-4325-4a39-b5f9-eefb7a6a72a1
Blesingia gularis	Miridae	Associate:Consumer:Herbivore	Tephrosia macrostachya	Fabaceae	http://biodiversity.org.au/afd/taxa/8d2de2a8-4325-4a39-b5f9-eefb7a6a72a1
Boreioglycaspis abudicola	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca nervosa	Myrtaceae	http://biodiversity.org.au/afd/taxa/69353385-8aba-40eb-83d2-5cd75f3999f2
Boreioglycaspis australiensis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Lophostemon confertus	Myrtaceae	http://biodiversity.org.au/afd/taxa/dd86e99c-7286-477c-a69f-b0392f3d48be
Boreioglycaspis australiensis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Lophostemon suaveolens	Myrtaceae	http://biodiversity.org.au/afd/taxa/dd86e99c-7286-477c-a69f-b0392f3d48be
Boreioglycaspis denigrata	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca acacioides	Myrtaceae	http://biodiversity.org.au/afd/taxa/120883ab-9d6b-42f1-8235-560188b8f0c5
Boreioglycaspis devexa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca cajuputi	Myrtaceae	http://biodiversity.org.au/afd/taxa/8012c26d-f432-4969-b27d-d12dfae6b0cd
Boreioglycaspis devexa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca dealbata	Myrtaceae	http://biodiversity.org.au/afd/taxa/8012c26d-f432-4969-b27d-d12dfae6b0cd
Boreioglycaspis devexa	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca leucadendra	Myrtaceae	http://biodiversity.org.au/afd/taxa/8012c26d-f432-4969-b27d-d12dfae6b0cd
Boreioglycaspis devicola	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca viridiflora	Myrtaceae	http://biodiversity.org.au/afd/taxa/612c8277-da32-4a2c-a03f-3f59547e11b9
Boreioglycaspis melaleucae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca	Myrtaceae	http://biodiversity.org.au/afd/taxa/778c4621-45d3-474c-8618-809a6c3e9b96
Boreioglycaspis muminae	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca viridiflora	Myrtaceae	http://biodiversity.org.au/afd/taxa/701dea98-5519-4a65-9299-c5e6793081c1
Boreioglycaspis paludis	Psyllidae	Associate:Consumer:Herbivore:Sap sucker	Melaleuca quinquenervia	Myrtaceae	http://biodiversity.org.au/afd/taxa/2364d72f-11a7-4a71-8d98-11ccd935ff7d
Brachycaudus helichrysi	Aphididae	Associate:Consumer:Herbivore:Sap feeder	Prunus	Rosaceae	http://biodiversity.org.au/afd/taxa/46b578ec-46b8-41ba-ae14-85e89178e611
Brachycaudus persicae	Aphididae	Associate:Consumer:Herbivore:Sap feeder	Prunus	Rosaceae	http://biodiversity.org.au/afd/taxa/bf1c68e8-59ea-4136-959f-f72002c16301
Brentiscerus australis	Rhyparochromidae	Associate:Consumer:Herbivore:Granivore	Casuarina	Casuarinaceae	http://biodiversity.org.au/afd/taxa/862641ec-e5f0-49c8-8290-b8a25f45f7a9
